,monthly_listeners,listener_pct_change,monthly_spins,spins_pct_change,followers_insta,av_post_likes_insta,av_post_comments_insta,av_post_views_insta,followers_tiktok,av_post_likes_tiktok,av_post_comments_tiktok,av_post_views_tiktok,followers_youtube,av_post_likes_youtube,av_post_comments_youtube,av_post_views_youtube,Artist_ID,retweet,likes,Sentiment_Neutral,TweetSentiment_Positive,TweetSentiment_Negative,New_Music,TV_Show
2021-08-09,0.6506940030180957,0.0,0.8773841961852861,0.0,,,,,,,,,,,,,4495.0,6431.0,48929.0,0.0,8.0,5.0,0.0,0.0
2021-08-10,0.6506940030180957,0.0,0.9373297002724795,0.0604395604395604,,,,,,,,,,,,,4495.0,935.0,9346.0,0.0,7.0,1.0,0.0,0.0
2021-08-11,0.6411888629085647,-0.0025814005919047,0.8174386920980926,-0.1139896373056994,,,,,,,,,,,,,4495.0,2421.0,14902.0,0.0,14.0,4.0,0.0,0.0
2021-08-12,0.6400311893166699,-0.0003152140350818,0.8365122615803814,0.0204678362573098,,,,,,,,,,,,,4495.0,6777.0,68355.0,0.0,32.0,10.0,0.0,0.0
2021-08-13,0.6400311893166699,0.0,0.7847411444141689,-0.0544412607449856,,,,,,,,,,,,,4495.0,3227.0,29262.0,0.0,23.0,6.0,0.0,0.0
2021-08-14,0.637937875007708,-0.0005701521669849,0.7057220708446866,-0.0878787878787878,,,,,,,,,,,,,4495.0,1818.0,22765.0,0.0,18.0,3.0,0.0,0.0
2021-08-15,0.637937875007708,0.0,0.6948228882833787,-0.0132890365448504,,,,,,,,,,,,,4495.0,5080.0,37881.0,0.0,17.0,4.0,0.0,0.0
2021-08-16,0.6287577367306754,-0.0025018037814488,0.773841961852861,0.0976430976430977,,,,,,,,,,,,,4495.0,3697.0,38013.0,0.0,26.0,11.0,0.0,0.0
2021-08-17,0.6287577367306754,0.0,0.7356948228882834,-0.0429447852760735,,,,,,,,,,,,,4495.0,4490.0,36644.0,0.0,42.0,9.0,0.0,0.0
2021-08-18,0.6237240866304408,-0.0013752286970675,0.8773841961852861,0.1666666666666667,,,,,,,,,,,,,4495.0,6764.0,48150.0,0.0,45.0,6.0,0.0,0.0
2021-08-19,0.6237240866304408,0.0,0.7356948228882834,-0.1428571428571429,,,,,,,,,,,,,4495.0,8519.0,87616.0,0.0,42.0,9.0,0.0,0.0
2021-08-20,0.6237240866304408,0.0,0.9400544959128064,0.2403846153846154,,,,,,,,,,,,,4495.0,6047.0,67235.0,0.0,42.0,9.0,1.0,0.0
