,monthly_listeners,listener_pct_change,monthly_spins,spins_pct_change,followers_insta,av_post_likes_insta,av_post_comments_insta,av_post_views_insta,followers_tiktok,av_post_likes_tiktok,av_post_comments_tiktok,av_post_views_tiktok,followers_youtube,av_post_likes_youtube,av_post_comments_youtube,av_post_views_youtube,Artist_ID,retweet,likes,Sentiment_Neutral,TweetSentiment_Positive,TweetSentiment_Negative,New_Music,TV_Show
2019-07-28,0.009870729617281387,0.0,,,,,,,,,,,,,,,558681.0,3081.0,15386.0,0.0,13.0,2.0,0.0,0.0
2019-07-29,0.009583679213219037,-0.0013537950299955,,,,,,,,,,,,,,,558681.0,6385.0,23874.0,0.0,11.0,5.0,0.0,0.0
2019-07-30,0.009458973681253396,-0.000588936968092,,,,,,,,,,,,,,,558681.0,6082.0,52428.0,0.0,20.0,3.0,0.0,0.0
2019-07-31,0.00925956587545948,-0.000942282442591,,,,,,,,,,,,,,,558681.0,7388.0,32242.0,0.0,17.0,1.0,0.0,0.0
2019-08-01,0.009039955024158774,-0.0010387287704696,,,,,,,,,,,,,,,558681.0,24836.0,108397.0,0.0,46.0,5.0,0.0,0.0
2019-08-02,0.0086610542548608,-0.0017940114106057,,,,,,,,,,,,,,,558681.0,10419.0,63839.0,0.0,32.0,7.0,0.0,0.0
2019-08-03,0.008337690245465268,-0.0015338087958329,,,,,,,,,,,,,,,558681.0,1841.0,11741.0,0.0,22.0,2.0,0.0,0.0
2019-08-04,0.007973948965377814,-0.0017279802319389,,,,,,,,,,,,,,,558681.0,2371.0,14785.0,0.0,15.0,4.0,0.0,0.0
2019-08-05,0.007533487988943599,-0.0020960648621188,,,,,,,,,,,,,,,558681.0,4376.0,23297.0,0.0,28.0,7.0,0.0,0.0
2019-08-06,0.007121040365194953,-0.0019668776754917,,,,,,,,,,,,,,,558681.0,1295.0,7627.0,0.0,20.0,2.0,0.0,0.0
2019-08-07,0.006658589483308969,-0.0022096790718632,,,,,,,,,,,,,,,558681.0,8456.0,49813.0,0.0,23.0,3.0,0.0,0.0
2019-08-08,0.006027049774050108,-0.0030243006761857,,,,,,,,,,,,,,,558681.0,1545.0,9802.0,0.0,11.0,2.0,0.0,0.0
2019-08-09,0.005426001965142452,-0.0028870130648588,,,,,,,,,,,,,,,558681.0,1261.0,7717.0,0.0,9.0,2.0,0.0,0.0
