,monthly_listeners,listener_pct_change,monthly_spins,spins_pct_change,followers_insta,av_post_likes_insta,av_post_comments_insta,av_post_views_insta,followers_tiktok,av_post_likes_tiktok,av_post_comments_tiktok,av_post_views_tiktok,followers_youtube,av_post_likes_youtube,av_post_comments_youtube,av_post_views_youtube,Artist_ID,retweet,likes,Sentiment_Neutral,TweetSentiment_Positive,TweetSentiment_Negative,New_Music,TV_Show
2021-04-04,1.0,0.0,0.9999999999999999,0.0,,,,,,,,,,,,,308.0,491.0,2736.0,0.0,12.0,2.0,0.0,0.0
2021-04-05,0.9909440195482846,-0.0015675451496455,0.9110878661087866,-0.0795135640785781,,,,,,,,,,,,,308.0,1835.0,14604.0,0.0,17.0,2.0,0.0,0.0
2021-04-06,0.9882466801177072,-0.000467629061952,0.9131799163179916,0.0020325203252031,,,,,,,,,,,,,308.0,403.0,2958.0,0.0,13.0,0.0,0.0,0.0
2021-04-07,0.9901268911581598,0.0003261186435428,0.9152719665271966,0.0020283975659229,,,,,,,,,,,,,308.0,1012.0,9382.0,0.0,11.0,0.0,0.0,0.0
2021-04-08,0.9845441296274382,-0.0009680025414869,0.8451882845188284,-0.0678137651821861,,,,,,,,,,,,,308.0,157.0,1201.0,0.0,6.0,1.0,0.0,0.0
2021-04-09,0.9791277489197947,-0.000940063530354,0.801255230125523,-0.0456026058631922,,,,,,,,,,,,,308.0,1304.0,4871.0,0.0,8.0,1.0,0.0,0.0
2021-04-10,0.9766441957641998,-0.0004314494683392,0.862970711297071,0.0671217292377701,,,,,,,,,,,,,308.0,1699.0,6913.0,0.0,10.0,3.0,0.0,0.0
2021-04-11,0.9706817288768308,-0.0010362627217974,0.8953974895397488,0.0330490405117269,,,,,,,,,,,,,308.0,815.0,4917.0,0.0,15.0,4.0,0.0,0.0
2021-04-12,0.9706817288768308,0.0,0.8315899581589957,-0.0629514963880288,,,,,,,,,,,,,308.0,529.0,3864.0,0.0,9.0,1.0,0.0,0.0
2021-04-13,0.9532134355054218,-0.0030390976075334,0.7761506276150627,-0.0583700440528633,,,,,,,,,,,,,308.0,1668.0,16320.0,0.0,14.0,0.0,0.0,0.0
2021-04-14,0.9524534091369086,-0.0001326308963269,0.7489539748953975,-0.0304093567251462,,,,,,,,,,,,,308.0,383.0,2555.0,0.0,7.0,1.0,0.0,0.0
2021-04-15,0.9518197460022044,-0.0001105941336058,0.7384937238493724,-0.0120627261761158,,,,,,,,,,,,,308.0,859.0,12538.0,0.0,5.0,3.0,0.0,0.0
2021-04-16,0.9515479342227806,-4.744494592978654e-05,0.7060669456066945,-0.0378510378510378,,,,,,,,,,,,,308.0,6293.0,28802.0,0.0,16.0,3.0,0.0,0.0
2021-04-17,0.9515479342227806,0.0,0.7887029288702928,0.100253807106599,,,,,,,,,,,,,308.0,993.0,6403.0,0.0,23.0,3.0,0.0,0.0
2021-04-18,0.9503888093582056,-0.0002023356970868,0.8023012552301255,0.0149942329873125,,,,,,,,,,,,,308.0,399.0,2818.0,0.0,12.0,3.0,0.0,0.0
2021-04-19,0.9470430310676559,-0.0005841539651203,0.6935146443514644,-0.1181818181818181,,,,,,,,,,,,,308.0,470.0,3748.0,0.0,12.0,2.0,0.0,0.0
2021-04-20,0.9470430310676559,0.0,0.6997907949790795,0.0077319587628865,,,,,,,,,,,,,308.0,757.0,3983.0,0.0,8.0,0.0,0.0,0.0
2021-04-21,0.9364642274304256,-0.0018480788417558,0.6976987447698745,-0.0025575447570332,,,,,,,,,,,,,308.0,319.0,2956.0,0.0,8.0,0.0,0.0,0.0
2021-04-22,0.9309896673045372,-0.0009581566584115,0.6799163179916318,-0.0217948717948718,,,,,,,,,,,,,308.0,4357.0,42446.0,0.0,12.0,5.0,0.0,0.0
2021-04-23,0.9238854678125445,-0.0012445683772855,0.6359832635983264,-0.055045871559633,,,,,,,,,,,,,308.0,2896.0,13885.0,0.0,22.0,3.0,0.0,0.0
2021-04-24,0.9188680316871585,-0.0008800884305425,0.7238493723849372,0.1165048543689319,,,,,,,,,,,,,308.0,2418.0,15236.0,0.0,16.0,2.0,0.0,0.0
2021-04-25,0.9188680316871585,0.0,0.7196652719665272,-0.0049689440993788,,,,,,,,,,,,,308.0,293.0,3223.0,0.0,8.0,0.0,0.0,0.0
2021-04-26,0.915842394110765,-0.0005311824900979,0.6129707112970711,-0.1273408239700374,,,,,,,,,,,,,308.0,476.0,3099.0,0.0,14.0,0.0,0.0,0.0
2021-04-27,0.9097364795572451,-0.0010725272091833,0.6129707112970711,0.0,,,,,,,,,,,,,308.0,569.0,4304.0,0.0,18.0,0.0,0.0,0.0
2021-04-28,0.899910622253504,-0.0017278024745033,0.6286610878661087,0.0214592274678111,,,,,,,,,,,,,308.0,2025.0,33070.0,0.0,13.0,0.0,0.0,0.0
2021-04-29,0.899910622253504,0.0,0.5857740585774058,-0.057422969187675,,,,,,,,,,,,,308.0,3449.0,27862.0,0.0,15.0,2.0,0.0,0.0
2021-04-30,0.875804180391289,-0.0042462716648699,0.6213389121338911,0.050520059435364,,,,,,,,,,,,,308.0,233.0,1508.0,0.0,7.0,0.0,0.0,0.0
2021-05-01,0.8586524877165242,-0.0030340987260335,0.7887029288702928,0.2263083451202263,,,,,,,,,,,,,308.0,1776.0,8308.0,0.0,18.0,2.0,0.0,0.0
2021-05-02,0.84058393050607,-0.0032060175272705,0.6401673640167364,-0.1637831603229527,,,,,,,,,,,,,308.0,970.0,5647.0,0.0,15.0,2.0,0.0,0.0
2021-05-03,0.84058393050607,0.0,0.645397489539749,0.0068965517241379,,,,,,,,,,,,,308.0,264.0,2742.0,0.0,11.0,0.0,0.0,0.0
2021-05-04,0.8151796874410797,-0.0045221323521877,0.5826359832635983,-0.0821917808219178,,,,,,,,,,,,,308.0,630.0,3884.0,0.0,12.0,6.0,0.0,0.0
2021-05-05,0.7984030827088153,-0.0029999186168866,0.6234309623430963,0.0582089552238807,,,,,,,,,,,,,308.0,582.0,4470.0,0.0,9.0,0.0,0.0,0.0
2021-05-06,0.7891049958420187,-0.0016676457700759,0.5910041841004184,-0.0437235543018336,,,,,,,,,,,,,308.0,316.0,2460.0,0.0,9.0,2.0,0.0,0.0
2021-05-07,0.7891049958420187,0.0,0.5774058577405857,-0.019174041297935,,,,,,,,,,,,,308.0,1306.0,8887.0,0.0,21.0,0.0,0.0,0.0
2021-05-08,0.77723454755421,-0.0021325645291285,0.651673640167364,0.106766917293233,,,,,,,,,,,,,308.0,472.0,3413.0,0.0,13.0,0.0,0.0,0.0
2021-05-09,0.773165220466904,-0.0007326301886533,0.6338912133891214,-0.0230978260869565,,,,,,,,,,,,,308.0,154.0,1165.0,0.0,4.0,2.0,0.0,0.0
2021-05-10,0.773165220466904,0.0,0.553347280334728,-0.1070931849791376,,,,,,,,,,,,,308.0,588.0,3105.0,0.0,10.0,0.0,0.0,0.0
2021-05-11,0.76378432797308,-0.0016901477191159,0.5763598326359832,0.0342679127725855,,,,,,,,,,,,,308.0,875.0,4358.0,0.0,15.0,1.0,0.0,0.0
2021-05-12,0.758136306989087,-0.00101932212079,0.4780334728033473,-0.1415662650602409,,,,,,,,,,,,,308.0,274.0,2661.0,0.0,11.0,1.0,0.0,0.0
2021-05-13,0.753531359860788,-0.0008319221882064,0.5585774058577405,0.1350877192982456,,,,,,,,,,,,,308.0,293.0,2387.0,0.0,9.0,1.0,0.0,0.0
2021-05-14,0.7512306563053945,-0.0004159873963722,0.5648535564853556,0.0092735703245749,,,,,,,,,,,,,308.0,2574.0,10576.0,0.0,17.0,3.0,0.0,0.0
2021-05-15,0.7522929693866978,0.0001921554634027,0.6276150627615062,0.0918836140888208,,,,,,,,,,,,,308.0,364.0,2945.0,0.0,12.0,2.0,0.0,0.0
2021-05-16,0.7432146714332744,-0.0016418035706158,0.6129707112970711,-0.0196353436185133,,,,,,,,,,,,,308.0,312.0,1724.0,0.0,11.0,2.0,0.0,0.0
2021-05-17,0.7332362855488945,-0.0018075514615876,0.5847280334728033,-0.03862660944206,,,,,,,,,,,,,308.0,193.0,1256.0,0.0,9.0,0.0,0.0,0.0
2021-05-18,0.7255418266151752,-0.0013963496539752,0.551255230125523,-0.0476190476190476,,,,,,,,,,,,,308.0,970.0,25925.0,0.0,11.0,1.0,0.0,0.0
2021-05-19,0.7216658152668023,-0.000704381573369,0.5732217573221757,0.0328124999999999,,,,,,,,,,,,,308.0,79.0,334.0,0.0,3.0,0.0,0.0,0.0
2021-05-20,0.7108667609747856,-0.001963878826244,0.5418410041841004,-0.0453857791225416,,,,,,,,,,,,,308.0,1472.0,17867.0,0.0,15.0,2.0,0.0,0.0
