,monthly_listeners,listener_pct_change,monthly_spins,spins_pct_change,followers_insta,av_post_likes_insta,av_post_comments_insta,av_post_views_insta,followers_tiktok,av_post_likes_tiktok,av_post_comments_tiktok,av_post_views_tiktok,followers_youtube,av_post_likes_youtube,av_post_comments_youtube,av_post_views_youtube,Artist_ID,retweet,likes,Sentiment_Neutral,TweetSentiment_Positive,TweetSentiment_Negative,New_Music,TV_Show
2020-03-20,0.036586596987712605,0.0,0.20643564356435645,0.0,,,,,,,,,,,,,3501.0,85.0,272.0,0.0,6.0,0.0,0.0,0.0
2020-03-21,0.03671359826642928,6.245435231999608e-05,0.20495049504950497,-0.0023809523809523,,,,,,,,,,,,,3501.0,,,,,,0.0,0.0
2020-03-22,0.034001908132268666,-0.0013334218074104,0.18118811881188118,-0.0381861575178997,,,,,,,,,,,,,3501.0,265.0,907.0,0.0,3.0,2.0,0.0,0.0
2020-03-23,0.03241810879403473,-0.0007798429202594,0.23811881188118816,0.0951199338296111,,,,,,,,,,,,,3501.0,223.0,859.0,0.0,5.0,0.0,0.0,0.0
2020-03-24,0.03249371235665266,3.725529882281364e-05,0.2128712871287129,-0.0385196374622356,,,,,,,,,,,,,3501.0,351.0,1179.0,0.0,2.0,0.0,0.0,0.0
2020-03-25,0.03387541511279646,0.0006808387013661,0.2128712871287129,0.0,,,,,,,,,,,,,3501.0,57.0,833.0,0.0,2.0,0.0,0.0,0.0
2020-03-26,0.03757922729219998,0.0018238242351258,0.21732673267326735,0.007069913589945,,,,,,,,,,,,,3501.0,603.0,2307.0,0.0,11.0,1.0,0.0,0.0
2020-03-27,0.03734314087313462,-0.0001160415914798,0.20792079207920794,-0.0148205928237129,,,,,,,,,,,,,3501.0,6983.0,88394.0,0.0,9.0,2.0,0.0,0.0
2020-03-28,0.037265885467972604,-3.7977112855580586e-05,0.22079207920792082,0.0205859065716547,,,,,,,,,,,,,3501.0,81.0,367.0,0.0,2.0,1.0,0.0,0.0
2020-03-29,0.035378528295967326,-0.0009278198507224,0.24356435643564361,0.0356865787432116,,,,,,,,,,,,,3501.0,1689.0,13525.0,0.0,2.0,3.0,0.0,0.0
2020-03-30,0.0321785916250692,-0.0015745413910221,0.2326732673267327,-0.0164794007490636,,,,,,,,,,,,,3501.0,383.0,1270.0,0.0,2.0,3.0,0.0,0.0
2020-03-31,0.03087681263512132,-0.0006415556142456,0.2024752475247525,-0.0464584920030464,,,,,,,,,,,,,3501.0,208.0,405.0,0.0,3.0,1.0,0.0,0.0
2020-04-01,0.028816329657962436,-0.00101611952438,0.21683168316831686,0.0231629392971246,,,,,,,,,,,,,3501.0,203.0,1494.0,0.0,3.0,0.0,0.0,0.0
2020-04-02,0.027374080519319,-0.000711963243741,0.21782178217821785,0.0015612802498048,,,,,,,,,,,,,3501.0,395.0,910.0,0.0,3.0,1.0,0.0,0.0
2020-04-03,0.026007752605320844,-0.0006749654419953,0.19801980198019803,-0.0311769290724863,,,,,,,,,,,,,3501.0,347.0,1126.0,0.0,3.0,1.0,0.0,0.0
2020-04-04,0.025078337044367016,-0.0004594410214847,0.21930693069306934,0.0345937248592116,,,,,,,,,,,,,3501.0,306.0,3888.0,0.0,3.0,1.0,0.0,0.0
2020-04-05,0.020464041960866597,-0.0022820479844978,0.2445544554455446,0.0396578538102643,,,,,,,,,,,,,3501.0,127.0,467.0,0.0,5.0,0.0,0.0,0.0
2020-04-06,0.017571983327317797,-0.0014335693758013,0.22524752475247528,-0.0291697830964846,,,,,,,,,,,,,3501.0,251.0,1090.0,0.0,3.0,1.0,0.0,0.0
2020-04-07,0.015645744323109723,-0.0009561913968508,0.1905940594059406,-0.0539291217257319,,,,,,,,,,,,,3501.0,79.0,421.0,0.0,1.0,1.0,0.0,0.0
2020-04-08,0.015177574026529639,-0.0002326237126302,0.19207920792079208,0.0024429967426709,,,,,,,,,,,,,3501.0,613.0,2763.0,0.0,1.0,4.0,0.0,0.0
2020-04-09,0.014074587933582405,-0.0005481774953324,0.19900990099009902,0.0113728675873274,,,,,,,,,,,,,3501.0,1079.0,4906.0,0.0,12.0,10.0,0.0,0.0
2020-04-10,0.01115006424079179,-0.0014542679915905,0.20792079207920794,0.0144578313253012,,,,,,,,,,,,,3501.0,294.0,1161.0,0.0,3.0,2.0,0.0,0.0
2020-04-11,0.008857942112957096,-0.0011414557898966,0.24108910891089114,0.0530482977038797,,,,,,,,,,,,,3501.0,605.0,4092.0,0.0,5.0,0.0,0.0,0.0
