,monthly_listeners,listener_pct_change,monthly_spins,spins_pct_change,followers_insta,av_post_likes_insta,av_post_comments_insta,av_post_views_insta,followers_tiktok,av_post_likes_tiktok,av_post_comments_tiktok,av_post_views_tiktok,followers_youtube,av_post_likes_youtube,av_post_comments_youtube,av_post_views_youtube,Artist_ID,retweet,likes,Sentiment_Neutral,TweetSentiment_Positive,TweetSentiment_Negative,New_Music,TV_Show
2018-07-02,0.6137704132414195,0.0,,,,,,,,,,,,,,,511.0,715.0,5490.0,0.0,2.0,2.0,0.0,0.0
2018-07-03,0.6137704132414195,0.0,,,,,,,,,,,,,,,511.0,189.0,2766.0,0.0,0.0,2.0,0.0,0.0
2018-07-04,0.5909794669517456,-0.0041318631868199,,,,,,,,,,,,,,,511.0,30.0,96.0,0.0,1.0,0.0,0.0,0.0
2018-07-05,0.5909794669517456,0.0,,,,,,,,,,,,,,,511.0,63.0,79.0,0.0,2.0,0.0,0.0,0.0
2018-07-06,0.5909794669517456,0.0,,,,,,,,,,,,,,,511.0,37.0,44.0,0.0,0.0,1.0,0.0,0.0
2018-07-07,0.5909794669517456,0.0,,,,,,,,,,,,,,,511.0,215.0,408.0,0.0,2.0,4.0,0.0,0.0
2018-07-08,0.5909794669517456,0.0,,,,,,,,,,,,,,,511.0,223.0,452.0,0.0,0.0,5.0,0.0,0.0
2018-07-09,0.571243082947289,-0.0035929347028763,,,,,,,,,,,,,,,511.0,839.0,1823.0,0.0,1.0,11.0,0.0,0.0
2018-07-10,0.571243082947289,0.0,,,,,,,,,,,,,,,511.0,99.0,227.0,0.0,2.0,3.0,0.0,0.0
2018-07-11,0.571243082947289,0.0,,,,,,,,,,,,,,,511.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0
2018-07-12,0.571243082947289,0.0,,,,,,,,,,,,,,,511.0,112.0,510.0,0.0,1.0,4.0,0.0,0.0
2018-07-14,,,,,,,,,,,,,,,,,,135.0,982.0,0.0,1.0,0.0,0.0,0.0
2018-07-15,,,,,,,,,,,,,,,,,,44.0,110.0,0.0,0.0,2.0,0.0,0.0
2018-07-17,,,,,,,,,,,,,,,,,,3883.0,7836.0,0.0,4.0,6.0,0.0,0.0
2018-07-18,,,,,,,,,,,,,,,,,,805.0,2143.0,0.0,0.0,4.0,0.0,0.0
2018-07-19,0.5312880156301842,-0.0072998982440694,,,,,,,,,,,,,,,511.0,30.0,97.0,0.0,1.0,1.0,0.0,0.0
2018-07-20,0.5312880156301842,0.0,,,,,,,,,,,,,,,511.0,129.0,308.0,0.0,0.0,5.0,0.0,0.0
2018-07-21,0.5312880156301842,0.0,,,,,,,,,,,,,,,511.0,24.0,140.0,0.0,0.0,2.0,0.0,0.0
2018-07-22,0.5312880156301842,0.0,,,,,,,,,,,,,,,511.0,102.0,710.0,0.0,1.0,3.0,0.0,0.0
2018-07-23,0.5312880156301842,0.0,,,,,,,,,,,,,,,511.0,4388.0,16667.0,0.0,11.0,40.0,0.0,0.0
2018-07-24,0.5438585173443435,0.0023135531698843,,,,,,,,,,,,,,,511.0,1888.0,5164.0,0.0,13.0,38.0,0.0,0.0
2018-07-25,0.5438585173443435,0.0,,,,,,,,,,,,,,,511.0,3150.0,8073.0,0.0,7.0,22.0,0.0,0.0
2018-07-26,0.5438585173443435,0.0,,,,,,,,,,,,,,,511.0,924.0,1579.0,0.0,3.0,0.0,0.0,0.0
2018-07-27,0.5451968723248255,0.0002457506016846,,,,,,,,,,,,,,,511.0,882.0,4270.0,0.0,2.0,5.0,0.0,0.0
2018-07-28,0.5451968723248255,0.0,,,,,,,,,,,,,,,511.0,209.0,615.0,0.0,0.0,4.0,0.0,0.0
2018-07-29,0.5451968723248255,0.0,,,,,,,,,,,,,,,511.0,787.0,1481.0,0.0,3.0,4.0,0.0,0.0
2018-07-30,0.5451968723248255,0.0,,,,,,,,,,,,,,,511.0,197.0,597.0,0.0,2.0,6.0,0.0,0.0
2018-07-31,0.5451968723248255,0.0,,,,,,,,,,,,,,,511.0,15.0,44.0,0.0,0.0,1.0,0.0,0.0
2018-08-01,0.5737549305120355,0.00524258196927,,,,,,,,,,,,,,,511.0,129.0,96.0,0.0,1.0,1.0,0.0,0.0
2018-08-02,0.5834961477494742,0.0017789301959234,,,,,,,,,,,,,,,511.0,41.0,62.0,0.0,0.0,2.0,0.0,0.0
2018-08-03,0.5834961477494742,0.0,,,,,,,,,,,,,,,511.0,426.0,3502.0,0.0,1.0,4.0,0.0,0.0
2018-08-04,0.5834961477494742,0.0,,,,,,,,,,,,,,,511.0,102.0,537.0,0.0,1.0,2.0,0.0,0.0
2018-08-05,0.5834961477494742,0.0,,,,,,,,,,,,,,,511.0,168.0,1074.0,0.0,4.0,3.0,0.0,0.0
2018-08-06,0.5834961477494742,0.0,,,,,,,,,,,,,,,511.0,174.0,529.0,0.0,2.0,3.0,0.0,0.0
2018-08-07,0.6180773153438759,0.0063039598410261,,,,,,,,,,,,,,,511.0,6382.0,13086.0,0.0,1.0,8.0,0.0,0.0
2018-08-08,0.6180773153438759,0.0,,,,,,,,,,,,,,,511.0,189.0,363.0,0.0,3.0,4.0,0.0,0.0
2018-08-09,0.6180773153438759,0.0,,,,,,,,,,,,,,,511.0,61.0,86.0,0.0,0.0,2.0,0.0,0.0
2018-08-10,0.6537101207079452,0.0064549758109992,,,,,,,,,,,,,,,511.0,,,,,,0.0,0.0
2018-08-11,0.6537101207079452,0.0,,,,,,,,,,,,,,,511.0,15.0,77.0,0.0,0.0,1.0,0.0,0.0
2018-08-12,0.6537101207079452,0.0,,,,,,,,,,,,,,,511.0,395.0,1075.0,0.0,0.0,3.0,0.0,0.0
2018-08-13,0.6537101207079452,0.0,,,,,,,,,,,,,,,511.0,,,,,,0.0,0.0
2018-08-14,,,,,,,,,,,,,,,,,,7314.0,12857.0,0.0,5.0,3.0,0.0,0.0
2018-08-15,,,,,,,,,,,,,,,,,,132.0,340.0,0.0,1.0,1.0,0.0,0.0
2018-08-16,0.6904109476823006,0.0066058103706116,,,,,,,,,,,,,,,511.0,75.0,169.0,0.0,2.0,2.0,0.0,0.0
2018-08-17,0.6904109476823006,0.0,,,,,,,,,,,,,,,511.0,218.0,847.0,0.0,0.0,7.0,0.0,0.0
2018-08-18,0.6904109476823006,0.0,,,,,,,,,,,,,,,511.0,360.0,1285.0,0.0,3.0,5.0,0.0,0.0
2018-08-19,,,,,,,,,,,,,,,,,,278.0,468.0,0.0,2.0,2.0,0.0,0.0
2018-08-20,0.7352483995035692,0.008017366597095,,,,,,,,,,,,,,,511.0,222.0,925.0,0.0,3.0,4.0,0.0,0.0
2018-08-21,,,,,,,,,,,,,,,,,,20.0,165.0,0.0,0.0,1.0,0.0,0.0
2018-08-22,,,,,,,,,,,,,,,,,,225.0,787.0,0.0,0.0,6.0,0.0,0.0
2018-08-23,,,,,,,,,,,,,,,,,,75.0,87.0,0.0,1.0,3.0,0.0,0.0
