,monthly_listeners,listener_pct_change,monthly_spins,spins_pct_change,followers_insta,av_post_likes_insta,av_post_comments_insta,av_post_views_insta,followers_tiktok,av_post_likes_tiktok,av_post_comments_tiktok,av_post_views_tiktok,followers_youtube,av_post_likes_youtube,av_post_comments_youtube,av_post_views_youtube,Artist_ID,retweet,likes,Sentiment_Neutral,TweetSentiment_Positive,TweetSentiment_Negative,New_Music,TV_Show
2019-12-25,,,,,,,,,,,,,,,,,,2888.0,18669.0,0.0,15.0,2.0,0.0,0.0
2019-12-26,,,,,,,,,,,,,,,,,,639.0,5297.0,0.0,14.0,5.0,0.0,0.0
2019-12-27,0.3236960908361627,0.0,0.3804673457159976,0.0777279521674141,,,,,,,,,,,,,200408.0,2738.0,9029.0,0.0,18.0,8.0,0.0,0.0
2019-12-28,0.3236960908361627,0.0,0.5272618334331935,0.1699029126213591,,,,,,,,,,,,,200408.0,1373.0,9176.0,0.0,15.0,2.0,0.0,0.0
2019-12-29,0.3244743416457011,0.0006083650638013,0.506291192330737,-0.020746887966805,,,,,,,,,,,,,200408.0,3219.0,14104.0,0.0,12.0,6.0,0.0,0.0
2019-12-30,0.32447204358686743,-1.7953192965602938e-06,0.5116836428999401,0.0054479418886197,,,,,,,,,,,,,200408.0,1329.0,9634.0,0.0,10.0,3.0,0.0,0.0
2019-12-31,0.3259832244719004,0.001180586430034,0.8669862192929898,0.3570138470800723,,,,,,,,,,,,,200408.0,3395.0,24101.0,0.0,18.0,9.0,0.0,0.0
2020-01-01,0.33057003688422115,0.0035791499588664,1.0,0.0984915705412599,,,,,,,,,,,,,200408.0,1698.0,12664.0,0.0,12.0,3.0,0.0,0.0
2020-01-02,0.3514396133052634,0.0162267266503741,0.8825644098262433,-0.0791599353796446,,,,,,,,,,,,,200408.0,184.0,767.0,0.0,1.0,2.0,0.0,0.0
2020-01-03,0.35707999150999126,0.0043155375406569,0.8526063511084483,-0.0219298245614034,,,,,,,,,,,,,200408.0,6313.0,31168.0,0.0,27.0,24.0,0.0,0.0
2020-01-04,0.35590922471707687,-0.0008919220226473,0.9856201318154585,0.0995515695067263,,,,,,,,,,,,,200408.0,4054.0,20411.0,0.0,22.0,25.0,0.0,0.0
2020-01-05,0.35605419078906386,0.000110537692046,0.9748352306770522,-0.0073409461663948,,,,,,,,,,,,,200408.0,854.0,5533.0,0.0,7.0,10.0,0.0,0.0
2020-01-06,0.3565220529637011,0.0003567089063742,0.8663870581186339,-0.0743631881676253,,,,,,,,,,,,,200408.0,50317.0,237225.0,0.0,19.0,17.0,0.0,0.0
2020-01-07,0.35847186170116185,0.0014860490384698,0.9137207908927503,0.0350643586329337,,,,,,,,,,,,,200408.0,2292.0,18648.0,0.0,12.0,9.0,0.0,0.0
2020-01-08,0.36219660066616577,0.0028346018561296,0.8400239664469742,-0.0527444253859348,,,,,,,,,,,,,200408.0,4746.0,29664.0,0.0,24.0,13.0,0.0,0.0
2020-01-09,0.36574397469694075,0.002691992817998,0.8244457759137209,-0.0117700316885468,,,,,,,,,,,,,200408.0,1472.0,11543.0,0.0,10.0,15.0,0.0,0.0
2020-01-10,0.36819201012411706,0.0018527510420494,0.793289394847214,-0.0238204306000916,,,,,,,,,,,,,200408.0,630.0,3009.0,0.0,4.0,7.0,0.0,0.0
2020-01-11,0.37024451572026706,0.0015505287470369,0.9802276812462554,0.1464101360863443,,,,,,,,,,,,,200408.0,737.0,3432.0,0.0,10.0,2.0,0.0,0.0
2020-01-12,0.3681546760863471,-0.0015762880001755,0.9856201318154585,0.0036839950880065,,,,,,,,,,,,,200408.0,1561.0,9899.0,0.0,7.0,6.0,0.0,0.0
2020-01-13,0.36719853291924076,-0.0007223216750577,0.8388256440982624,-0.0999184339314844,,,,,,,,,,,,,200408.0,3606.0,28286.0,0.0,24.0,13.0,0.0,0.0
2020-01-14,0.3664563352622209,-0.0005611010921833,0.7747153984421811,-0.0484821024014499,,,,,,,,,,,,,200408.0,4715.0,25983.0,0.0,32.0,19.0,0.0,0.0
2020-01-15,0.3665983628327486,0.0001074330597286,0.8124625524266027,0.03,,,,,,,,,,,,,200408.0,2107.0,13470.0,0.0,18.0,7.0,0.0,0.0
2020-01-16,0.36626197976186237,-0.0002544208870287,0.74415817855003,-0.0527045769764216,,,,,,,,,,,,,200408.0,1641.0,13075.0,0.0,17.0,5.0,0.0,0.0
2020-01-17,0.36725786804485894,0.0007534245404068,0.7657279808268425,0.0175695461200584,,,,,,,,,,,,,200408.0,1972.0,15864.0,0.0,13.0,4.0,0.0,0.0
2020-01-18,0.3668626395985978,-0.0002987791237378,0.8981426003594968,0.1059952038369305,,,,,,,,,,,,,200408.0,369.0,1799.0,0.0,5.0,0.0,0.0,0.0
2020-01-19,0.36455535085669755,-0.0017447522967373,0.9664469742360695,0.0494362532523851,,,,,,,,,,,,,200408.0,1361.0,12676.0,0.0,11.0,2.0,0.0,0.0
2020-01-20,0.363987956363404,-0.0004298088427954,0.8208508088675854,-0.1004132231404958,,,,,,,,,,,,,200408.0,510.0,2602.0,0.0,8.0,1.0,0.0,0.0
2020-01-21,0.36262667672588556,-0.0010316307571571,0.7819053325344518,-0.0298576022048691,,,,,,,,,,,,,200408.0,635.0,4249.0,0.0,4.0,5.0,0.0,0.0
2020-01-22,0.3602714678063431,-0.0017867123269975,0.7980826842420612,0.0127840909090908,,,,,,,,,,,,,200408.0,141.0,911.0,0.0,5.0,1.0,0.0,0.0
2020-01-23,0.3572923170769656,-0.0022640933361089,0.7507489514679448,-0.0369331463300607,,,,,,,,,,,,,200408.0,353.0,2079.0,0.0,6.0,3.0,0.0,0.0
2020-01-24,0.3579660627192246,0.0005131947642427,0.7100059916117436,-0.0330097087378641,,,,,,,,,,,,,200408.0,1017.0,5347.0,0.0,6.0,3.0,0.0,0.0
2020-01-25,0.3564989216829838,-0.0011169540104282,0.7177950868783702,0.0065261044176707,,,,,,,,,,,,,200408.0,834.0,4810.0,0.0,9.0,4.0,0.0,0.0
2020-01-26,0.3538718637053705,-0.0020022506476814,0.7627321749550628,0.0374064837905236,,,,,,,,,,,,,200408.0,3597.0,25552.0,0.0,28.0,5.0,0.0,0.0
2020-01-27,0.35095468521830553,-0.0022278309116789,0.7920910724985022,0.0235576923076923,,,,,,,,,,,,,200408.0,2894.0,18554.0,0.0,22.0,14.0,0.0,0.0
2020-01-28,0.347188882579064,-0.0028823412223151,0.7645296584781307,-0.0216063879755753,,,,,,,,,,,,,200408.0,771.0,4973.0,0.0,8.0,3.0,0.0,0.0
2020-01-29,0.33916262955495047,-0.0061610435179618,0.7831036548831636,0.014882381180989,,,,,,,,,,,,,200408.0,770.0,7494.0,0.0,3.0,2.0,0.0,0.0
2020-01-30,0.3148351903783516,-0.0187897849256023,0.7765128819652487,-0.0052034058656574,,,,,,,,,,,,,200408.0,1971.0,10975.0,0.0,4.0,4.0,0.0,0.0
2020-01-31,0.3020590757840279,-0.010056854138235,0.7369682444577592,-0.0313837375178316,,,,,,,,,,,,,200408.0,2942.0,15709.0,0.0,9.0,9.0,0.0,0.0
2020-02-01,0.29707598007876845,-0.0039623453770295,0.9298981426003596,0.1580756013745705,,,,,,,,,,,,,200408.0,1137.0,5950.0,0.0,4.0,8.0,0.0,0.0
2020-02-02,0.29084164784832744,-0.004976995923937,0.8945476333133613,-0.0250105977108944,,,,,,,,,,,,,200408.0,471.0,2808.0,0.0,8.0,5.0,0.0,0.0
2020-02-03,0.2852232330583525,-0.00450773129598,0.7711204313960456,-0.0895652173913043,,,,,,,,,,,,,200408.0,4504.0,26053.0,0.0,20.0,10.0,0.0,0.0
2020-02-04,0.2802294758670293,-0.0040247022075607,0.7567405632115038,-0.0114613180515759,,,,,,,,,,,,,200408.0,11134.0,58796.0,0.0,9.0,4.0,0.0,0.0
2020-02-05,0.274147682000797,-0.0049214089979694,0.7279808268424206,-0.0231884057971014,,,,,,,,,,,,,200408.0,560.0,2953.0,0.0,8.0,5.0,0.0,0.0
2020-02-06,0.2686252582584888,-0.0044908661142081,0.7429598562013182,0.0123639960435213,,,,,,,,,,,,,200408.0,622.0,3097.0,0.0,7.0,7.0,0.0,0.0
