,monthly_listeners,listener_pct_change,monthly_spins,spins_pct_change,followers_insta,av_post_likes_insta,av_post_comments_insta,av_post_views_insta,followers_tiktok,av_post_likes_tiktok,av_post_comments_tiktok,av_post_views_tiktok,followers_youtube,av_post_likes_youtube,av_post_comments_youtube,av_post_views_youtube,Artist_ID,retweet,likes,Sentiment_Neutral,TweetSentiment_Positive,TweetSentiment_Negative,New_Music,TV_Show
2020-08-01,0.22818228825065123,0.0,,,,,,,,,,,,,,,1450.0,21.0,601.0,0.0,1.0,0.0,0.0,0.0
2020-08-02,0.22479832580852932,-0.0007713935025316,,,,,,,,,,,,,,,1450.0,115.0,814.0,0.0,2.0,0.0,0.0,0.0
2020-08-03,0.2219365218691749,-0.000652868117563,,,,,,,,,,,,,,,1450.0,636.0,21804.0,0.0,2.0,0.0,0.0,0.0
2020-08-04,0.21983772228635434,-0.0004791154571857,,,,,,,,,,,,,,,1450.0,241.0,3895.0,0.0,3.0,1.0,0.0,0.0
2020-08-05,0.22169098421306277,0.0004232667405568,,,,,,,,,,,,,,,1450.0,48.0,312.0,0.0,1.0,1.0,0.0,0.0
2020-08-06,0.22148219900866106,-4.766430618263762e-05,,,,,,,,,,,,,,,1450.0,89.0,327.0,0.0,3.0,0.0,0.0,0.0
2020-08-07,0.22148219900866106,0.0,,,,,,,,,,,,,,,1450.0,30.0,348.0,0.0,1.0,0.0,0.0,0.0
2020-08-08,0.22419660215764292,0.0006197101479288,,,,,,,,,,,,,,,1450.0,113.0,876.0,0.0,1.0,2.0,0.0,0.0
2020-08-09,0.22419660215764292,0.0,,,,,,,,,,,,,,,1450.0,15.0,540.0,0.0,1.0,0.0,0.0,0.0
2020-08-10,0.23228135956702456,0.0018446424435205,,,,,,,,,,,,,,,1450.0,,,,,,0.0,0.0
2020-08-11,0.2333444437819443,0.0002421098695299,,,,,,,,,,,,,,,1450.0,86.0,506.0,0.0,2.0,0.0,0.0,0.0
2020-08-12,0.22968053713317182,-0.0008342267078512,,,,,,,,,,,,,,,1450.0,180.0,822.0,0.0,5.0,1.0,0.0,0.0
2020-08-13,0.22968053713317182,0.0,,,,,,,,,,,,,,,1450.0,68.0,368.0,0.0,2.0,0.0,0.0,0.0
2020-08-14,0.22930753884665744,-8.499805301886987e-05,,,,,,,,,,,,,,,1450.0,459.0,2440.0,0.0,2.0,0.0,0.0,0.0
2020-08-15,0.22930753884665744,0.0,,,,,,,,,,,,,,,1450.0,53.0,1587.0,0.0,2.0,1.0,0.0,0.0
2020-08-16,0.22573199447540304,-0.0008148566772248,,,,,,,,,,,,,,,1450.0,,,,,,0.0,0.0
2020-08-17,0.21213984307876022,-0.0031001398959976,,,,,,,,,,,,,,,1450.0,53.0,178.0,0.0,2.0,0.0,0.0,0.0
2020-08-18,0.20585360990204915,-0.001438242242198,,,,,,,,,,,,,,,1450.0,14.0,117.0,0.0,0.0,1.0,0.0,0.0
2020-08-19,0.20018454422561316,-0.0012989071648442,,,,,,,,,,,,,,,1450.0,2517.0,3055.0,0.0,1.0,1.0,0.0,0.0
2020-08-20,0.1967133924565596,-0.0007963513152533,,,,,,,,,,,,,,,1450.0,153.0,920.0,0.0,1.0,1.0,0.0,0.0
2020-08-21,0.1967133924565596,0.0,,,,,,,,,,,,,,,1450.0,8.0,88.0,0.0,1.0,0.0,0.0,0.0
2020-08-22,0.1967133924565596,0.0,,,,,,,,,,,,,,,1450.0,16.0,27.0,0.0,0.0,1.0,0.0,0.0
2020-08-23,0.1967133924565596,0.0,,,,,,,,,,,,,,,1450.0,29.0,112.0,0.0,0.0,1.0,0.0,0.0
2020-08-24,0.176827383704393,-0.0045658823204124,,,,,,,,,,,,,,,1450.0,29.0,188.0,0.0,2.0,0.0,0.0,0.0
2020-08-25,0.176827383704393,0.0,,,,,,,,,,,,,,,1450.0,115.0,1373.0,0.0,3.0,1.0,0.0,0.0
